logg,Teff,Z,a,b
5.0,6250.0,0.1,0.33,0.3023
0.5,6500.0,0.1,0.4619,0.1774
1.0,6500.0,0.1,0.4434,0.1969
1.5,6500.0,0.1,0.4146,0.2155
2.0,6500.0,0.1,0.3681,0.2416
2.5,6500.0,0.1,0.2836,0.3223
3.0,6500.0,0.1,0.2866,0.3217
3.5,6500.0,0.1,0.2915,0.3189
4.0,6500.0,0.1,0.2958,0.3168
4.5,6500.0,0.1,0.2998,0.3138
5.0,6500.0,0.1,0.2999,0.3141
0.5,6750.0,0.1,0.4329,0.1997
1.0,6750.0,0.1,0.4314,0.2043
1.5,6750.0,0.1,0.412,0.2233
2.0,6750.0,0.1,0.3788,0.2444
2.5,6750.0,0.1,0.3302,0.2702
3.0,6750.0,0.1,0.2633,0.3336
3.5,6750.0,0.1,0.2669,0.3336
4.0,6750.0,0.1,0.2724,0.3297
4.5,6750.0,0.1,0.2758,0.3272
5.0,6750.0,0.1,0.277,0.3263
0.5,7000.0,0.1,0.4083,0.2173
1.0,7000.0,0.1,0.4034,0.224
1.5,7000.0,0.1,0.4035,0.2256
2.0,7000.0,0.1,0.3815,0.2448
2.5,7000.0,0.1,0.3436,0.2673
3.0,7000.0,0.1,0.2906,0.2952
3.5,7000.0,0.1,0.2477,0.3408
4.0,7000.0,0.1,0.251,0.3384
4.5,7000.0,0.1,0.255,0.3343
5.0,7000.0,0.1,0.2564,0.3329
0.5,7250.0,0.1,0.3869,0.2315
1.0,7250.0,0.1,0.3788,0.2401
1.5,7250.0,0.1,0.3776,0.2418
2.0,7250.0,0.1,0.379,0.2402
2.5,7250.0,0.1,0.3525,0.2606
3.0,7250.0,0.1,0.3106,0.2833
3.5,7250.0,0.1,0.247,0.3276
4.0,7250.0,0.1,0.2361,0.3407
4.5,7250.0,0.1,0.2372,0.3375
5.0,7250.0,0.1,0.2405,0.3338
0.5,7500.0,0.1,0.3642,0.2447
1.0,7500.0,0.1,0.3523,0.2563
1.5,7500.0,0.1,0.3472,0.2613
2.0,7500.0,0.1,0.3484,0.2601
2.5,7500.0,0.1,0.3504,0.2574
3.0,7500.0,0.1,0.3214,0.2788
3.5,7500.0,0.1,0.2754,0.3044
4.0,7500.0,0.1,0.219,0.3423
4.5,7500.0,0.1,0.221,0.3445
5.0,7500.0,0.1,0.2234,0.3407
1.0,7750.0,0.1,0.3343,0.2637
1.5,7750.0,0.1,0.3209,0.2751
2.0,7750.0,0.1,0.317,0.2782
2.5,7750.0,0.1,0.3194,0.2755
3.0,7750.0,0.1,0.3216,0.2727
3.5,7750.0,0.1,0.2888,0.2973
4.0,7750.0,0.1,0.2374,0.3299
4.5,7750.0,0.1,0.2034,0.3496
5.0,7750.0,0.1,0.2091,0.3467
1.0,8000.0,0.1,0.3225,0.2652
1.5,8000.0,0.1,0.304,0.2798
2.0,8000.0,0.1,0.2942,0.2871
2.5,8000.0,0.1,0.2926,0.2877
3.0,8000.0,0.1,0.296,0.2843
3.5,8000.0,0.1,0.2959,0.2843
4.0,8000.0,0.1,0.2575,0.3133
4.5,8000.0,0.1,0.2082,0.3466
5.0,8000.0,0.1,0.1939,0.3523
1.0,8250.0,0.1,0.3182,0.2612
1.5,8250.0,0.1,0.2932,0.2802
2.0,8250.0,0.1,0.2788,0.289
2.5,8250.0,0.1,0.2723,0.2927
3.0,8250.0,0.1,0.2725,0.2919
3.5,8250.0,0.1,0.2765,0.2885
4.0,8250.0,0.1,0.2714,0.2942
4.5,8250.0,0.1,0.2253,0.3295
5.0,8250.0,0.1,0.1863,0.3528
1.0,8500.0,0.1,0.3199,0.2545
1.5,8500.0,0.1,0.2857,0.2803
2.0,8500.0,0.1,0.2687,0.2887
2.5,8500.0,0.1,0.2595,0.2921
3.0,8500.0,0.1,0.2552,0.2936
3.5,8500.0,0.1,0.2562,0.2924
4.0,8500.0,0.1,0.2598,0.2899
4.5,8500.0,0.1,0.2443,0.3061
5.0,8500.0,0.1,0.1972,0.3428
1.5,8750.0,0.1,0.2797,0.281
2.0,8750.0,0.1,0.2597,0.2901
2.5,8750.0,0.1,0.2487,0.2926
3.0,8750.0,0.1,0.2432,0.2928
3.5,8750.0,0.1,0.2415,0.2923
4.0,8750.0,0.1,0.2434,0.2905
4.5,8750.0,0.1,0.2449,0.2907
5.0,8750.0,0.1,0.2165,0.3193
1.5,9000.0,0.1,0.2739,0.2827
2.0,9000.0,0.1,0.2521,0.292
2.5,9000.0,0.1,0.2402,0.2938
3.0,9000.0,0.1,0.233,0.2936
3.5,9000.0,0.1,0.2294,0.2927
4.0,9000.0,0.1,0.2291,0.2912
4.5,9000.0,0.1,0.2324,0.2885
5.0,9000.0,0.1,0.238,0.2847
2.0,9250.0,0.1,0.2445,0.2946
2.5,9250.0,0.1,0.232,0.2959
3.0,9250.0,0.1,0.2247,0.2946
3.5,9250.0,0.1,0.2206,0.2926
4.0,9250.0,0.1,0.2186,0.2912
4.5,9250.0,0.1,0.2191,0.2895
5.0,9250.0,0.1,0.223,0.2862
2.0,9500.0,0.1,0.2368,0.2973
2.5,9500.0,0.1,0.2245,0.2978
3.0,9500.0,0.1,0.2168,0.2962
3.5,9500.0,0.1,0.2127,0.2934
4.0,9500.0,0.1,0.2099,0.2915
4.5,9500.0,0.1,0.2094,0.2894
5.0,9500.0,0.1,0.2112,0.2868
2.0,9750.0,0.1,0.2295,0.2995
2.5,9750.0,0.1,0.2163,0.3003
3.0,9750.0,0.1,0.2096,0.2974
3.5,9750.0,0.1,0.2054,0.2943
4.0,9750.0,0.1,0.2025,0.2918
4.5,9750.0,0.1,0.2011,0.2899
5.0,9750.0,0.1,0.2015,0.2876
2.0,10000.0,0.1,0.2218,0.3019
2.5,10000.0,0.1,0.2086,0.302
3.0,10000.0,0.1,0.2022,0.2989
3.5,10000.0,0.1,0.1987,0.295
4.0,10000.0,0.1,0.1963,0.2917
4.5,10000.0,0.1,0.1944,0.2897
5.0,10000.0,0.1,0.1936,0.288
2.0,10500.0,0.1,0.2093,0.3039
2.5,10500.0,0.1,0.1946,0.3036
3.0,10500.0,0.1,0.1884,0.3002
3.5,10500.0,0.1,0.1858,0.2958
4.0,10500.0,0.1,0.1841,0.292
4.5,10500.0,0.1,0.1819,0.2898
5.0,10500.0,0.1,0.1806,0.2882
2.0,11000.0,0.1,0.1999,0.3046
2.5,11000.0,0.1,0.1827,0.303
3.0,11000.0,0.1,0.1758,0.2993
3.5,11000.0,0.1,0.1736,0.2952
4.0,11000.0,0.1,0.1733,0.2908
4.5,11000.0,0.1,0.1721,0.2882
5.0,11000.0,0.1,0.1704,0.2869
2.5,11500.0,0.1,0.1732,0.3013
3.0,11500.0,0.1,0.1651,0.2965
3.5,11500.0,0.1,0.163,0.292
4.0,11500.0,0.1,0.1628,0.2885
4.5,11500.0,0.1,0.1628,0.2858
5.0,11500.0,0.1,0.162,0.2842
2.5,12000.0,0.1,0.1659,0.2997
3.0,12000.0,0.1,0.1569,0.2925
3.5,12000.0,0.1,0.1538,0.2877
4.0,12000.0,0.1,0.1536,0.2844
4.5,12000.0,0.1,0.1545,0.2817
5.0,12000.0,0.1,0.1545,0.2804
2.5,12500.0,0.1,0.1605,0.2988
3.0,12500.0,0.1,0.1502,0.2891
3.5,12500.0,0.1,0.1467,0.2825
4.0,12500.0,0.1,0.146,0.279
4.5,12500.0,0.1,0.1467,0.277
5.0,12500.0,0.1,0.1472,0.276
2.5,13000.0,0.1,0.1562,0.2986
3.0,13000.0,0.1,0.145,0.2864
3.5,13000.0,0.1,0.1408,0.2779
4.0,13000.0,0.1,0.1395,0.2736
4.5,13000.0,0.1,0.1401,0.2715
5.0,13000.0,0.1,0.1406,0.2711
2.0,14000.0,0.1,0.1915,0.3066
2.5,14000.0,0.1,0.1504,0.2994
3.0,14000.0,0.1,0.1367,0.2832
3.5,14000.0,0.1,0.1316,0.2709
4.0,14000.0,0.1,0.1294,0.2643
4.5,14000.0,0.1,0.1295,0.2609
5.0,14000.0,0.1,0.1296,0.2606
2.5,15000.0,0.1,0.148,0.3008
3.0,15000.0,0.1,0.1306,0.2822
3.5,15000.0,0.1,0.1248,0.2663
4.0,15000.0,0.1,0.1229,0.2561
4.5,15000.0,0.1,0.1219,0.2516
5.0,15000.0,0.1,0.1215,0.2505
2.5,16000.0,0.1,0.1482,0.3029
3.0,16000.0,0.1,0.1272,0.2817
3.5,16000.0,0.1,0.1203,0.2629
4.0,16000.0,0.1,0.1175,0.2507
4.5,16000.0,0.1,0.1165,0.244
5.0,16000.0,0.1,0.1156,0.2418
2.5,17000.0,0.1,0.1491,0.3078
3.0,17000.0,0.1,0.1244,0.283
3.5,17000.0,0.1,0.1163,0.2613
4.0,17000.0,0.1,0.1133,0.2467
4.5,17000.0,0.1,0.112,0.2383
5.0,17000.0,0.1,0.1111,0.2347
2.5,18000.0,0.1,0.1491,0.3162
3.0,18000.0,0.1,0.1218,0.2868
3.5,18000.0,0.1,0.1131,0.261
4.0,18000.0,0.1,0.11,0.2436
4.5,18000.0,0.1,0.1086,0.2337
5.0,18000.0,0.1,0.1076,0.2289
2.5,19000.0,0.1,0.1483,0.3265
3.0,19000.0,0.1,0.1173,0.2941
3.5,19000.0,0.1,0.1094,0.2631
4.0,19000.0,0.1,0.1068,0.2422
4.5,19000.0,0.1,0.1054,0.2304
5.0,19000.0,0.1,0.1044,0.2244
3.0,20000.0,0.1,0.1114,0.3036
3.5,20000.0,0.1,0.1049,0.2674
4.0,20000.0,0.1,0.1032,0.2428
4.5,20000.0,0.1,0.1028,0.2281
5.0,20000.0,0.1,0.1017,0.221
3.0,21000.0,0.1,0.1039,0.3143
3.5,21000.0,0.1,0.098,0.2748
4.0,21000.0,0.1,0.0991,0.2452
4.5,21000.0,0.1,0.0993,0.2279
5.0,21000.0,0.1,0.099,0.2188
3.0,22000.0,0.1,0.0982,0.3228
3.5,22000.0,0.1,0.0907,0.2821
4.0,22000.0,0.1,0.0931,0.25
4.5,22000.0,0.1,0.0951,0.2297
5.0,22000.0,0.1,0.0959,0.2183
3.0,23000.0,0.1,0.0969,0.3287
3.5,23000.0,0.1,0.083,0.2891
4.0,23000.0,0.1,0.086,0.2557
4.5,23000.0,0.1,0.0901,0.2328
5.0,23000.0,0.1,0.0916,0.22
3.0,24000.0,0.1,0.1006,0.3332
3.5,24000.0,0.1,0.0775,0.294
4.0,24000.0,0.1,0.079,0.2606
4.5,24000.0,0.1,0.0839,0.2369
5.0,24000.0,0.1,0.0868,0.2226
3.0,25000.0,0.1,0.1053,0.3394
3.5,25000.0,0.1,0.0753,0.2976
4.0,25000.0,0.1,0.0733,0.2638
4.5,25000.0,0.1,0.0776,0.2404
5.0,25000.0,0.1,0.0814,0.2256
3.0,26000.0,0.1,0.1087,0.3469
3.5,26000.0,0.1,0.0749,0.3017
4.0,26000.0,0.1,0.0695,0.2661
4.5,26000.0,0.1,0.0725,0.2424
5.0,26000.0,0.1,0.0763,0.2278
3.5,27000.0,0.1,0.0745,0.3073
4.0,27000.0,0.1,0.0678,0.2681
4.5,27000.0,0.1,0.069,0.2433
5.0,27000.0,0.1,0.0718,0.2288
3.5,28000.0,0.1,0.0722,0.3143
4.0,28000.0,0.1,0.066,0.2714
4.5,28000.0,0.1,0.0669,0.2438
5.0,28000.0,0.1,0.0684,0.2288
3.5,29000.0,0.1,0.0671,0.3224
4.0,29000.0,0.1,0.0636,0.2753
4.5,29000.0,0.1,0.0643,0.2455
5.0,29000.0,0.1,0.0664,0.2279
3.5,30000.0,0.1,0.0598,0.3322
4.0,30000.0,0.1,0.0601,0.279
4.5,30000.0,0.1,0.0621,0.2466
5.0,30000.0,0.1,0.0641,0.2275
3.5,31000.0,0.1,0.0516,0.343
4.0,31000.0,0.1,0.0543,0.2835
4.5,31000.0,0.1,0.0591,0.2473
5.0,31000.0,0.1,0.062,0.2263
4.0,32000.0,0.1,0.0471,0.2886
4.5,32000.0,0.1,0.0548,0.2481
5.0,32000.0,0.1,0.0595,0.2245
4.0,33000.0,0.1,0.039,0.294
4.5,33000.0,0.1,0.0497,0.2488
5.0,33000.0,0.1,0.0562,0.2227
4.0,34000.0,0.1,0.0297,0.3
4.5,34000.0,0.1,0.0434,0.2503
5.0,34000.0,0.1,0.0525,0.2204
4.0,35000.0,0.1,0.0218,0.3042
4.5,35000.0,0.1,0.036,0.252
5.0,35000.0,0.1,0.047,0.2196
4.5,37500.0,0.1,0.0206,0.2514
5.0,37500.0,0.1,0.0331,0.2151
4.5,40000.0,0.1,0.0144,0.2495
5.0,40000.0,0.1,0.0233,0.2083
5.0,42500.0,0.1,0.0195,0.2047
5.0,45000.0,0.1,0.0157,0.2062
5.0,47500.0,0.1,0.0117,0.2086
5.0,50000.0,0.1,0.0073,0.2122
0.0,3500.0,0.2,0.9507,-0.1194
0.5,3500.0,0.2,0.9396,-0.1177
1.0,3500.0,0.2,0.9229,-0.1121
1.5,3500.0,0.2,0.9032,-0.1039
2.0,3500.0,0.2,0.8827,-0.0944
2.5,3500.0,0.2,0.8613,-0.0826
3.0,3500.0,0.2,0.8349,-0.0632
3.5,3500.0,0.2,0.7601,0.007
4.0,3500.0,0.2,0.611,0.1484
4.5,3500.0,0.2,0.4772,0.2662
5.0,3500.0,0.2,0.4047,0.3258
0.0,3750.0,0.2,0.8791,-0.0523
0.5,3750.0,0.2,0.8849,-0.0608
1.0,3750.0,0.2,0.8883,-0.0702
1.5,3750.0,0.2,0.8889,-0.0791
2.0,3750.0,0.2,0.8863,-0.0864
2.5,3750.0,0.2,0.8804,-0.0907
3.0,3750.0,0.2,0.8691,-0.0896
3.5,3750.0,0.2,0.8392,-0.069
4.0,3750.0,0.2,0.7241,0.0353
4.5,3750.0,0.2,0.5308,0.2107
5.0,3750.0,0.2,0.3864,0.3282
0.0,4000.0,0.2,0.7974,0.01
0.5,4000.0,0.2,0.8003,0.0091
1.0,4000.0,0.2,0.8033,0.0056
1.5,4000.0,0.2,0.8064,-0.0002
2.0,4000.0,0.2,0.811,-0.0094
2.5,4000.0,0.2,0.8157,-0.0201
3.0,4000.0,0.2,0.8184,-0.0304
3.5,4000.0,0.2,0.8168,-0.0374
4.0,4000.0,0.2,0.7858,-0.0163
4.5,4000.0,0.2,0.6504,0.1023
5.0,4000.0,0.2,0.4548,0.2683
0.0,4250.0,0.2,0.7315,0.0522
0.5,4250.0,0.2,0.7334,0.054
1.0,4250.0,0.2,0.7339,0.0545
1.5,4250.0,0.2,0.737,0.0505
2.0,4250.0,0.2,0.7403,0.0452
2.5,4250.0,0.2,0.7429,0.0399
3.0,4250.0,0.2,0.746,0.0335
3.5,4250.0,0.2,0.7487,0.0267
4.0,4250.0,0.2,0.7482,0.0219
4.5,4250.0,0.2,0.7181,0.0443
5.0,4250.0,0.2,0.591,0.1523
0.0,4500.0,0.2,0.6711,0.0889
0.5,4500.0,0.2,0.6707,0.0945
1.0,4500.0,0.2,0.6706,0.0969
1.5,4500.0,0.2,0.6739,0.0938
2.0,4500.0,0.2,0.679,0.0877
2.5,4500.0,0.2,0.6827,0.082
3.0,4500.0,0.2,0.6867,0.0757
3.5,4500.0,0.2,0.6901,0.0696
4.0,4500.0,0.2,0.6915,0.0653
4.5,4500.0,0.2,0.6908,0.0628
5.0,4500.0,0.2,0.6643,0.0848
0.0,4750.0,0.2,0.6066,0.1309
0.5,4750.0,0.2,0.6063,0.1371
1.0,4750.0,0.2,0.607,0.1397
1.5,4750.0,0.2,0.6101,0.1381
2.0,4750.0,0.2,0.6154,0.1332
2.5,4750.0,0.2,0.619,0.1287
3.0,4750.0,0.2,0.6264,0.1201
3.5,4750.0,0.2,0.6323,0.1124
4.0,4750.0,0.2,0.6365,0.1061
4.5,4750.0,0.2,0.6385,0.1017
5.0,4750.0,0.2,0.6388,0.0994
0.0,5000.0,0.2,0.5391,0.174
0.5,5000.0,0.2,0.5408,0.1794
1.0,5000.0,0.2,0.5446,0.181
1.5,5000.0,0.2,0.5447,0.1829
2.0,5000.0,0.2,0.551,0.178
2.5,5000.0,0.2,0.5555,0.1738
3.0,5000.0,0.2,0.5639,0.1654
3.5,5000.0,0.2,0.5703,0.1585
4.0,5000.0,0.2,0.5775,0.1507
4.5,5000.0,0.2,0.582,0.1451
5.0,5000.0,0.2,0.585,0.1409
0.0,5250.0,0.2,0.4736,0.212
0.5,5250.0,0.2,0.4757,0.2183
1.0,5250.0,0.2,0.4813,0.2203
1.5,5250.0,0.2,0.4815,0.2234
2.0,5250.0,0.2,0.4872,0.2204
2.5,5250.0,0.2,0.4942,0.2151
3.0,5250.0,0.2,0.5034,0.2067
3.5,5250.0,0.2,0.5114,0.1993
4.0,5250.0,0.2,0.5191,0.1923
4.5,5250.0,0.2,0.5256,0.186
5.0,5250.0,0.2,0.5279,0.1838
0.0,5500.0,0.2,0.5145,0.1529
0.5,5500.0,0.2,0.42,0.2476
1.0,5500.0,0.2,0.4254,0.2499
1.5,5500.0,0.2,0.4268,0.2532
2.0,5500.0,0.2,0.4308,0.2537
2.5,5500.0,0.2,0.4373,0.2502
3.0,5500.0,0.2,0.445,0.2446
3.5,5500.0,0.2,0.4547,0.2367
4.0,5500.0,0.2,0.4641,0.2286
4.5,5500.0,0.2,0.4695,0.224
5.0,5500.0,0.2,0.4734,0.2214
0.0,5750.0,0.2,0.5077,0.1513
0.5,5750.0,0.2,0.4724,0.1812
1.0,5750.0,0.2,0.3748,0.2748
1.5,5750.0,0.2,0.3782,0.277
2.0,5750.0,0.2,0.3817,0.2786
2.5,5750.0,0.2,0.3872,0.2779
3.0,5750.0,0.2,0.3933,0.2751
3.5,5750.0,0.2,0.4033,0.268
4.0,5750.0,0.2,0.4133,0.26
4.5,5750.0,0.2,0.4191,0.2555
5.0,5750.0,0.2,0.4224,0.2537
0.0,6000.0,0.2,0.4982,0.1544
0.5,6000.0,0.2,0.4769,0.1738
1.0,6000.0,0.2,0.4371,0.2037
1.5,6000.0,0.2,0.337,0.2949
2.0,6000.0,0.2,0.3416,0.2976
2.5,6000.0,0.2,0.3456,0.2981
3.0,6000.0,0.2,0.351,0.2965
3.5,6000.0,0.2,0.3586,0.2925
4.0,6000.0,0.2,0.3671,0.2865
4.5,6000.0,0.2,0.3729,0.2826
5.0,6000.0,0.2,0.3773,0.2798
0.5,6250.0,0.2,0.4708,0.1773
1.0,6250.0,0.2,0.4456,0.1969
1.5,6250.0,0.2,0.408,0.2195
2.0,6250.0,0.2,0.3159,0.3024
2.5,6250.0,0.2,0.3112,0.3134
3.0,6250.0,0.2,0.3163,0.3122
3.5,6250.0,0.2,0.3218,0.3096
4.0,6250.0,0.2,0.3279,0.3061
4.5,6250.0,0.2,0.3344,0.3022
5.0,6250.0,0.2,0.3372,0.3006
0.5,6500.0,0.2,0.4591,0.181
1.0,6500.0,0.2,0.4425,0.1995
1.5,6500.0,0.2,0.4132,0.2205
2.0,6500.0,0.2,0.3725,0.2413
2.5,6500.0,0.2,0.2908,0.316
3.0,6500.0,0.2,0.2867,0.3248
3.5,6500.0,0.2,0.2926,0.322
4.0,6500.0,0.2,0.2981,0.3189
4.5,6500.0,0.2,0.3031,0.3155
5.0,6500.0,0.2,0.3045,0.3148
0.5,6750.0,0.2,0.4336,0.1988
1.0,6750.0,0.2,0.4322,0.2032
1.5,6750.0,0.2,0.4129,0.222
2.0,6750.0,0.2,0.3794,0.2435
2.5,6750.0,0.2,0.3306,0.2695
3.0,6750.0,0.2,0.2641,0.3327
3.5,6750.0,0.2,0.2676,0.3326
4.0,6750.0,0.2,0.2731,0.3288
4.5,6750.0,0.2,0.2769,0.3258
5.0,6750.0,0.2,0.2784,0.3246
0.5,7000.0,0.2,0.409,0.2165
1.0,7000.0,0.2,0.4043,0.223
1.5,7000.0,0.2,0.4042,0.2246
2.0,7000.0,0.2,0.3824,0.2435
2.5,7000.0,0.2,0.3443,0.2663
3.0,7000.0,0.2,0.2913,0.2944
3.5,7000.0,0.2,0.2489,0.3395
4.0,7000.0,0.2,0.252,0.3372
4.5,7000.0,0.2,0.2557,0.3332
5.0,7000.0,0.2,0.2576,0.3313
0.5,7250.0,0.2,0.3867,0.2317
1.0,7250.0,0.2,0.3777,0.2412
1.5,7250.0,0.2,0.3755,0.2442
2.0,7250.0,0.2,0.3765,0.2435
2.5,7250.0,0.2,0.3525,0.2626
3.0,7250.0,0.2,0.3091,0.2885
3.5,7250.0,0.2,0.2502,0.3238
4.0,7250.0,0.2,0.2349,0.3439
4.5,7250.0,0.2,0.2361,0.341
5.0,7250.0,0.2,0.2394,0.3376
0.5,7500.0,0.2,0.3646,0.2445
1.0,7500.0,0.2,0.3526,0.2564
1.5,7500.0,0.2,0.3463,0.2628
2.0,7500.0,0.2,0.3472,0.262
2.5,7500.0,0.2,0.3501,0.2591
3.0,7500.0,0.2,0.3211,0.2813
3.5,7500.0,0.2,0.2756,0.3068
4.0,7500.0,0.2,0.2187,0.344
4.5,7500.0,0.2,0.2194,0.3478
5.0,7500.0,0.2,0.2216,0.3444
1.0,7750.0,0.2,0.3342,0.2643
1.5,7750.0,0.2,0.3207,0.2759
2.0,7750.0,0.2,0.3159,0.2801
2.5,7750.0,0.2,0.3177,0.2781
3.0,7750.0,0.2,0.3206,0.2749
3.5,7750.0,0.2,0.2889,0.2989
4.0,7750.0,0.2,0.2377,0.3316
4.5,7750.0,0.2,0.2043,0.3517
5.0,7750.0,0.2,0.2069,0.3503
1.0,8000.0,0.2,0.3236,0.2648
1.5,8000.0,0.2,0.3044,0.2801
2.0,8000.0,0.2,0.2937,0.2885
2.5,8000.0,0.2,0.2908,0.2905
3.0,8000.0,0.2,0.2938,0.2875
3.5,8000.0,0.2,0.2948,0.2865
4.0,8000.0,0.2,0.2568,0.3162
4.5,8000.0,0.2,0.2077,0.3477
5.0,8000.0,0.2,0.1895,0.356
1.0,8250.0,0.2,0.3188,0.2613
1.5,8250.0,0.2,0.2938,0.2804
2.0,8250.0,0.2,0.2785,0.2903
2.5,8250.0,0.2,0.272,0.294
3.0,8250.0,0.2,0.2706,0.295
3.5,8250.0,0.2,0.2743,0.2919
4.0,8250.0,0.2,0.2708,0.2961
4.5,8250.0,0.2,0.2256,0.3309
5.0,8250.0,0.2,0.1876,0.356
1.0,8500.0,0.2,0.3203,0.2548
1.5,8500.0,0.2,0.2866,0.2802
2.0,8500.0,0.2,0.269,0.2892
2.5,8500.0,0.2,0.2589,0.2935
3.0,8500.0,0.2,0.2544,0.2954
3.5,8500.0,0.2,0.2543,0.2955
4.0,8500.0,0.2,0.2576,0.2935
4.5,8500.0,0.2,0.2444,0.3073
5.0,8500.0,0.2,0.1955,0.345
1.5,8750.0,0.2,0.2803,0.2813
2.0,8750.0,0.2,0.2605,0.2902
2.5,8750.0,0.2,0.2495,0.2926
3.0,8750.0,0.2,0.2428,0.294
3.5,8750.0,0.2,0.2401,0.2945
4.0,8750.0,0.2,0.2413,0.2936
4.5,8750.0,0.2,0.2423,0.2944
5.0,8750.0,0.2,0.2166,0.3207
1.5,9000.0,0.2,0.2747,0.2829
2.0,9000.0,0.2,0.253,0.2921
2.5,9000.0,0.2,0.2406,0.2941
3.0,9000.0,0.2,0.2328,0.2943
3.5,9000.0,0.2,0.2286,0.2939
4.0,9000.0,0.2,0.2283,0.2926
4.5,9000.0,0.2,0.2303,0.2913
5.0,9000.0,0.2,0.2349,0.2887
2.0,9250.0,0.2,0.2452,0.295
2.5,9250.0,0.2,0.2327,0.2962
3.0,9250.0,0.2,0.225,0.2949
3.5,9250.0,0.2,0.2201,0.2935
4.0,9250.0,0.2,0.2174,0.2926
4.5,9250.0,0.2,0.2179,0.2909
5.0,9250.0,0.2,0.2205,0.2891
2.0,9500.0,0.2,0.2373,0.298
2.5,9500.0,0.2,0.2252,0.2983
3.0,9500.0,0.2,0.218,0.2959
3.5,9500.0,0.2,0.2127,0.2939
4.0,9500.0,0.2,0.2093,0.2922
4.5,9500.0,0.2,0.2081,0.2907
5.0,9500.0,0.2,0.2098,0.2883
2.0,9750.0,0.2,0.2293,0.3008
2.5,9750.0,0.2,0.2173,0.3006
3.0,9750.0,0.2,0.2106,0.2975
3.5,9750.0,0.2,0.2056,0.2948
4.0,9750.0,0.2,0.2024,0.2923
4.5,9750.0,0.2,0.2003,0.2906
5.0,9750.0,0.2,0.2002,0.2886
2.0,10000.0,0.2,0.2221,0.3027
2.5,10000.0,0.2,0.2094,0.3026
3.0,10000.0,0.2,0.2027,0.2996
3.5,10000.0,0.2,0.1994,0.2953
4.0,10000.0,0.2,0.1963,0.2923
4.5,10000.0,0.2,0.1939,0.2903
5.0,10000.0,0.2,0.1927,0.2887
2.0,10500.0,0.2,0.2092,0.3049
2.5,10500.0,0.2,0.1945,0.305
3.0,10500.0,0.2,0.189,0.3009
3.5,10500.0,0.2,0.1861,0.2968
4.0,10500.0,0.2,0.1843,0.2928
4.5,10500.0,0.2,0.1824,0.2899
5.0,10500.0,0.2,0.1806,0.2882
2.5,11000.0,0.2,0.1822,0.3045
3.0,11000.0,0.2,0.176,0.3004
3.5,11000.0,0.2,0.1737,0.2964
4.0,11000.0,0.2,0.173,0.2924
4.5,11000.0,0.2,0.1723,0.2889
5.0,11000.0,0.2,0.1707,0.2872
2.5,11500.0,0.2,0.1731,0.3023
3.0,11500.0,0.2,0.1654,0.2974
3.5,11500.0,0.2,0.1631,0.2933
4.0,11500.0,0.2,0.1626,0.2901
4.5,11500.0,0.2,0.1628,0.287
5.0,11500.0,0.2,0.162,0.2851
2.5,12000.0,0.2,0.166,0.3005
3.0,12000.0,0.2,0.157,0.2934
3.5,12000.0,0.2,0.1539,0.2887
4.0,12000.0,0.2,0.1534,0.2859
4.5,12000.0,0.2,0.1538,0.2837
5.0,12000.0,0.2,0.1541,0.2819
2.5,12500.0,0.2,0.1605,0.2996
3.0,12500.0,0.2,0.1504,0.2899
3.5,12500.0,0.2,0.1465,0.2837
4.0,12500.0,0.2,0.1454,0.2806
4.5,12500.0,0.2,0.1459,0.2788
5.0,12500.0,0.2,0.1465,0.2779
2.5,13000.0,0.2,0.1563,0.2993
3.0,13000.0,0.2,0.1449,0.2873
3.5,13000.0,0.2,0.1406,0.2789
4.0,13000.0,0.2,0.1393,0.2747
4.5,13000.0,0.2,0.1392,0.2732
5.0,13000.0,0.2,0.1395,0.273
2.5,14000.0,0.2,0.1505,0.3001
3.0,14000.0,0.2,0.1362,0.2843
3.5,14000.0,0.2,0.1312,0.2718
4.0,14000.0,0.2,0.1289,0.2652
4.5,14000.0,0.2,0.1286,0.2621
5.0,14000.0,0.2,0.1287,0.2619
2.5,15000.0,0.2,0.1485,0.3012
3.0,15000.0,0.2,0.131,0.2825
3.5,15000.0,0.2,0.1246,0.2669
4.0,15000.0,0.2,0.122,0.2573
4.5,15000.0,0.2,0.121,0.2525
5.0,15000.0,0.2,0.1207,0.2513
2.5,16000.0,0.2,0.149,0.3034
3.0,16000.0,0.2,0.127,0.2826
3.5,16000.0,0.2,0.1196,0.2639
4.0,16000.0,0.2,0.1168,0.2515
4.5,16000.0,0.2,0.1154,0.245
5.0,16000.0,0.2,0.1149,0.2423
2.5,17000.0,0.2,0.1501,0.3084
3.0,17000.0,0.2,0.124,0.2845
3.5,17000.0,0.2,0.1159,0.2621
4.0,17000.0,0.2,0.1126,0.2475
4.5,17000.0,0.2,0.1112,0.2389
5.0,17000.0,0.2,0.1103,0.2352
2.5,18000.0,0.2,0.1501,0.3171
3.0,18000.0,0.2,0.1217,0.2882
3.5,18000.0,0.2,0.1127,0.2621
4.0,18000.0,0.2,0.1096,0.2443
4.5,18000.0,0.2,0.1078,0.2343
5.0,18000.0,0.2,0.1067,0.2294
2.5,19000.0,0.2,0.1485,0.3286
3.0,19000.0,0.2,0.1178,0.2954
3.5,19000.0,0.2,0.1091,0.2645
